0,-0.001104,0.032
0,-0.003352,0.064
0,0.000287,0.096
0,0.011905,0.128
0,0.028073,0.16
0,0.044613,0.192
0,0.061181,0.224
0,0.077717,0.256
0,0.094217,0.288
0,0.110686,0.32
0,0.127131,0.352
0,0.143555,0.384
0,0.159964,0.416
0,0.17636,0.448
0,0.192747,0.48
0,0.209126,0.512
0,0.225498,0.544
0,0.241866,0.576
0,0.25823,0.608
0,0.27459,0.64
0,0.290948,0.672
0,0.307305,0.704
0,0.323659,0.736
0,0.340013,0.768
0,0.356365,0.8
0.000001,0.372717,0.832
0.000001,0.389068,0.864
0.000001,0.405419,0.896
0.000001,0.421769,0.928
0.000001,0.438119,0.96
0.000001,0.454469,0.992
0.000001,0.470818,1.024
0.000002,0.487168,1.056
0.000002,0.503517,1.088
0.000002,0.519866,1.12
0.000002,0.536215,1.152
0.000002,0.552564,1.184
0.000002,0.568913,1.216
0.000003,0.585262,1.248
0.000003,0.601611,1.28
0.000003,0.61796,1.312
0.000003,0.634309,1.344
0.000003,0.650658,1.376
0.000004,0.667007,1.408
0.000004,0.683356,1.44
0.000004,0.699704,1.472
0.000004,0.716053,1.504
0.000005,0.732402,1.536
0.000005,0.748751,1.568
0.000005,0.7651,1.6
0.000006,0.781448,1.632
0.000006,0.797797,1.664
0.000006,0.814146,1.696
0.000006,0.830495,1.728
0.000007,0.846844,1.76
0.000007,0.863192,1.792
0.000007,0.879541,1.824
0.000008,0.89589,1.856
0.000008,0.912239,1.888
0.000008,0.928588,1.92
0.000009,0.944936,1.952
0.000009,0.961285,1.984
0.00001,0.977634,2.016
0.00001,0.993983,2.048
0.00001,1.010332,2.08
0.000011,1.02668,2.112
0.000011,1.043029,2.144
0.000012,1.059378,2.176
0.000012,1.075727,2.208
0.000012,1.092076,2.24
0.000013,1.108424,2.272
0.000013,1.124773,2.304
0.000014,1.141122,2.336
0.000014,1.157471,2.368
0.000015,1.17382,2.4
0.000015,1.190168,2.432
0.000016,1.206517,2.464
0.000016,1.222866,2.496
0.000017,1.239215,2.528
0.000017,1.255564,2.56
0.000018,1.271912,2.592
0.000018,1.288261,2.624
0.000019,1.30461,2.656
0.000019,1.320959,2.688
0.00002,1.337308,2.72
0.000021,1.353656,2.752
0.000021,1.370005,2.784
0.000022,1.386354,2.816
0.000022,1.402703,2.848
0.000023,1.419052,2.88
0.000023,1.4354,2.912
0.000024,1.451749,2.944
0.000025,1.468098,2.976
0.000025,1.484447,3.008
0.000026,1.500796,3.04
0.000027,1.517144,3.072
0.000027,1.533493,3.104
0.000028,1.549842,3.136
0.000028,1.566191,3.168
0.000029,1.58254,3.2
0.00003,1.598888,3.232
0.00003,1.615237,3.264
0.000031,1.631586,3.296
0.000032,1.647935,3.328
0.000033,1.664284,3.36
0.000033,1.680632,3.392
0.000034,1.696981,3.424
0.000035,1.71333,3.456
0.000035,1.729679,3.488
0.000036,1.746028,3.52
0.000037,1.762376,3.552
0.000038,1.778725,3.584
0.000038,1.795074,3.616
0.000039,1.811423,3.648
0.00004,1.827772,3.68
0.000041,1.84412,3.712
0.000042,1.860469,3.744
0.000042,1.876818,3.776
0.000043,1.893167,3.808
0.000044,1.909516,3.84
0.000045,1.925864,3.872
0.000046,1.942213,3.904
0.000047,1.958562,3.936
0.000047,1.964585,3.968
0.000047,1.969475,4
0.000175,1.973489,4.032
0.000419,1.976544,4.064
0.000692,1.978684,4.096
0.000952,1.979941,4.128
0.001103,1.980345,4.16
0.001031,1.979918,4.192
0.000644,1.978676,4.224
-0.000154,1.976623,4.256
-0.001465,1.973759,4.288
-0.003406,1.970077,4.32
-0.006096,1.965546,4.352
-0.009693,1.960156,4.384
-0.011034,1.954693,4.416
-0.010964,1.95434,4.448
-0.010895,1.954506,4.48
-0.010835,1.954662,4.512
-0.01062,1.954944,4.544
-0.010386,1.955208,4.576
-0.010258,1.955354,4.608
-0.010396,1.955319,4.64
-0.01057,1.955265,4.672
-0.010759,1.955209,4.704
-0.010959,1.955156,4.736
-0.011168,1.955107,4.768
-0.011383,1.955066,4.8
-0.011605,1.955034,4.832
-0.011832,1.955011,4.864
-0.012065,1.954997,4.896
-0.012301,1.954994,4.928
-0.012539,1.955003,4.96
-0.01278,1.955015,4.992
-0.013022,1.955027,5.024
-0.013264,1.955039,5.056
-0.013228,1.955138,5.088
-0.008113,1.953902,5.12
0.002147,1.952624,5.152
0.017567,1.951372,5.184
0.033994,1.950133,5.216
0.050523,1.948897,5.248
0.067033,1.947666,5.28
0.083506,1.94644,5.312
0.099944,1.945217,5.344
0.116353,1.943994,5.376
0.132739,1.942772,5.408
0.149108,1.941548,5.44
0.165462,1.940323,5.472
0.181804,1.939095,5.504
0.198138,1.937865,5.536
0.214465,1.936634,5.568
0.230786,1.9354,5.6
0.247103,1.934165,5.632
0.263417,1.932929,5.664
0.279727,1.931693,5.696
0.296036,1.930457,5.728
0.312343,1.929221,5.76
0.328648,1.927986,5.792
0.344953,1.926751,5.824
0.361257,1.925516,5.856
0.37756,1.924281,5.888
0.393862,1.923047,5.92
0.410164,1.921812,5.952
0.426466,1.920578,5.984
0.442768,1.919344,6.016
0.459069,1.91811,6.048
0.47537,1.916876,6.08
0.491671,1.915642,6.112
0.507972,1.914408,6.144
0.524273,1.913174,6.176
0.540574,1.91194,6.208
0.556875,1.910706,6.24
0.573176,1.909473,6.272
0.589477,1.908239,6.304
0.605777,1.907005,6.336
0.622078,1.905771,6.368
0.638379,1.904538,6.4
0.654679,1.903304,6.432
0.67098,1.90207,6.464
0.687281,1.900837,6.496
0.703581,1.899603,6.528
0.719882,1.898369,6.56
0.736183,1.897136,6.592
0.752483,1.895902,6.624
0.768784,1.894668,6.656
0.785085,1.893435,6.688
0.801385,1.892201,6.72
0.817686,1.890968,6.752
0.833986,1.889734,6.784
0.850287,1.888501,6.816
0.866588,1.887267,6.848
0.882888,1.886034,6.88
0.899189,1.8848,6.912
0.91549,1.883567,6.944
0.93179,1.882333,6.976
0.948091,1.8811,7.008
0.964392,1.879867,7.04
0.980692,1.878633,7.072
0.996993,1.8774,7.104
1.013294,1.876167,7.136
1.029594,1.874933,7.168
1.045895,1.8737,7.2
1.062196,1.872467,7.232
1.078496,1.871233,7.264
1.094797,1.87,7.296
1.111098,1.868767,7.328
1.127398,1.867534,7.36
1.143699,1.8663,7.392
1.16,1.865067,7.424
1.1763,1.863834,7.456
1.192601,1.862601,7.488
1.208902,1.861368,7.52
1.225202,1.860135,7.552
1.241503,1.858901,7.584
1.257804,1.857668,7.616
1.274104,1.856435,7.648
1.290405,1.855202,7.68
1.306706,1.853969,7.712
1.323006,1.852736,7.744
1.339307,1.851503,7.776
1.355608,1.85027,7.808
1.371908,1.849037,7.84
1.388209,1.847804,7.872
1.40451,1.846571,7.904
1.42081,1.845338,7.936
1.437111,1.844105,7.968
1.453412,1.842872,8
1.469712,1.84164,8.032
1.486013,1.840407,8.064
1.502314,1.839174,8.096
1.518615,1.837941,8.128
1.534915,1.836708,8.16
1.551216,1.835475,8.192
1.567517,1.834242,8.224
1.583817,1.83301,8.256
1.600118,1.831777,8.288
1.616419,1.830544,8.32
1.632719,1.829311,8.352
1.64902,1.828079,8.384
1.665321,1.826846,8.416
1.681621,1.825613,8.448
1.697922,1.824381,8.48
1.714223,1.823148,8.512
1.730524,1.821915,8.544
1.746824,1.820683,8.576
1.763125,1.81945,8.608
1.779426,1.818217,8.64
1.795726,1.816985,8.672
1.812027,1.815752,8.704
1.828328,1.81452,8.736
1.844629,1.813287,8.768
1.860929,1.812055,8.8
1.87723,1.810822,8.832
1.893531,1.80959,8.864
1.909831,1.808357,8.896
1.926132,1.807125,8.928
1.942433,1.805892,8.96
1.948436,1.805431,8.992
1.953311,1.805056,9.024
1.957303,1.804655,9.056
1.960327,1.804214,9.088
1.962434,1.803814,9.12
1.963656,1.803438,9.152
1.964036,1.803257,9.184
1.963604,1.803363,9.216
1.962381,1.803845,9.248
1.960379,1.804801,9.28
1.957605,1.806332,9.312
1.954049,1.808547,9.344
1.949713,1.811583,9.376
1.944586,1.815591,9.408
1.944197,1.815713,9.44
1.94446,1.815539,9.472
1.944672,1.815357,9.504
1.944816,1.815228,9.536
1.944901,1.815157,9.568
1.944941,1.81514,9.6
1.944949,1.815169,9.632
1.944938,1.815237,9.664
1.944915,1.815339,9.696
1.944885,1.815469,9.728
1.944855,1.815623,9.76
1.944828,1.815796,9.792
1.944807,1.815985,9.824
1.944795,1.816186,9.856
1.944792,1.816398,9.888
1.9448,1.816617,9.92
1.944809,1.816843,9.952
1.944817,1.817073,9.984
1.944825,1.817306,10.016
1.944834,1.817541,10.048
1.944843,1.817776,10.08
1.944936,1.817728,10.112
1.942072,1.812562,10.144
1.93906,1.801857,10.176
1.936044,1.785921,10.208
1.933001,1.769585,10.24
1.929961,1.753232,10.272
1.926918,1.736885,10.304
1.92389,1.720595,10.336
1.920877,1.704395,10.368
1.917879,1.688277,10.4
1.914882,1.672176,10.432
1.911879,1.656079,10.464
1.908872,1.639986,10.496
1.905861,1.623898,10.528
1.902828,1.607817,10.56
1.899799,1.591739,10.592
1.896773,1.575664,10.624
1.893752,1.55959,10.656
1.890734,1.543516,10.688
1.88772,1.527443,10.72
1.884708,1.51137,10.752
1.881701,1.495298,10.784
1.878695,1.479226,10.816
1.875687,1.463154,10.848
1.872678,1.447083,10.88
1.869668,1.431013,10.912
1.866658,1.414943,10.944
1.863646,1.398873,10.976
1.860632,1.382804,11.008
1.857618,1.366735,11.04
1.854602,1.350667,11.072
1.851586,1.334598,11.104
1.848571,1.31853,11.136
1.845556,1.302461,11.168
1.842542,1.286392,11.2
1.839528,1.270324,11.232
1.836515,1.254255,11.264
1.833502,1.238186,11.296
1.830489,1.222117,11.328
1.827477,1.206048,11.36
1.824464,1.189979,11.392
1.821451,1.17391,11.424
1.818438,1.157842,11.456
1.815426,1.141773,11.488
1.812413,1.125704,11.52
1.809401,1.109635,11.552
1.806388,1.093566,11.584
1.803376,1.077497,11.616
1.800364,1.061428,11.648
1.797352,1.045359,11.68
1.79434,1.02929,11.712
1.791328,1.013221,11.744
1.788317,0.997152,11.776
1.785305,0.981083,11.808
1.782293,0.965014,11.84
1.779282,0.948945,11.872
1.77627,0.932876,11.904
1.773258,0.916807,11.936
1.770247,0.900738,11.968
1.767235,0.884669,12
1.764224,0.8686,12.032
1.761213,0.852531,12.064
1.758201,0.836462,12.096
1.75519,0.820393,12.128
1.752179,0.804324,12.16
1.749168,0.788255,12.192
1.746157,0.772186,12.224
1.743146,0.756116,12.256
1.740134,0.740047,12.288
1.737123,0.723978,12.32
1.734112,0.707909,12.352
1.731101,0.69184,12.384
1.728091,0.675771,12.416
1.72508,0.659702,12.448
1.722069,0.643632,12.48
1.719058,0.627563,12.512
1.716047,0.611494,12.544
1.713036,0.595425,12.576
1.710026,0.579356,12.608
1.707015,0.563287,12.64
1.704004,0.547217,12.672
1.700994,0.531148,12.704
1.697983,0.515079,12.736
1.694973,0.49901,12.768
1.691962,0.482941,12.8
1.688951,0.466871,12.832
1.685941,0.450802,12.864
1.682931,0.434733,12.896
1.67992,0.418664,12.928
1.67691,0.402594,12.96
1.673899,0.386525,12.992
1.670889,0.370456,13.024
1.667879,0.354387,13.056
1.664869,0.338317,13.088
1.661858,0.322248,13.12
1.658848,0.306179,13.152
1.655838,0.290109,13.184
1.652828,0.27404,13.216
1.649818,0.257971,13.248
1.646808,0.241901,13.28
1.643798,0.225832,13.312
1.640788,0.209763,13.344
1.637778,0.193693,13.376
1.634768,0.177624,13.408
1.631758,0.161555,13.44
1.628748,0.145485,13.472
1.625738,0.129416,13.504
1.622729,0.113347,13.536
1.619719,0.097277,13.568
1.616709,0.081208,13.6
1.613699,0.065139,13.632
1.61069,0.049069,13.664
1.60768,0.033,13.696
1.60467,0.01693,13.728
1.601661,0.000861,13.76
1.598651,-0.015208,13.792
1.595642,-0.031278,13.824
1.592632,-0.047347,13.856
1.589623,-0.063417,13.888
1.586613,-0.079486,13.92
1.583604,-0.095556,13.952
1.580595,-0.111625,13.984
1.579486,-0.117545,14.016
1.578586,-0.122351,14.048
1.577715,-0.126271,14.08
1.576909,-0.129224,14.112
1.576193,-0.131264,14.144
1.575679,-0.132445,14.176
1.575452,-0.132813,14.208
1.575599,-0.132408,14.24
1.576205,-0.131258,14.272
1.577358,-0.129381,14.304
1.579164,-0.1268,14.336
1.581736,-0.123526,14.368
1.585205,-0.119568,14.4
1.589724,-0.114934,14.432
1.591743,-0.110219,14.464
1.591649,-0.109935,14.496
1.591535,-0.1101,14.528
1.591438,-0.110247,14.56
1.59118,-0.110477,14.592
1.590904,-0.11069,14.624
1.590698,-0.110835,14.656
1.590815,-0.110842,14.688
1.590998,-0.110823,14.72
1.5912,-0.110803,14.752
1.591413,-0.110787,14.784
1.591634,-0.110778,14.816
1.59186,-0.110778,14.848
1.592091,-0.110788,14.88
1.592324,-0.110804,14.912
1.59256,-0.110819,14.944
1.592797,-0.110833,14.976
1.593036,-0.110846,15.008
1.593274,-0.110859,15.04
1.59351,-0.110879,15.072
1.593743,-0.110912,15.104
1.593692,-0.111003,15.136
1.588353,-0.10699,15.168
1.577111,-0.102764,15.2
1.561393,-0.098508,15.232
1.545345,-0.094222,15.264
1.529293,-0.089914,15.296
1.513259,-0.085639,15.328
1.497284,-0.081381,15.36
1.481387,-0.077143,15.392
1.465537,-0.072916,15.424
1.4497,-0.068691,15.456
1.433871,-0.064458,15.488
1.418049,-0.060223,15.52
1.402234,-0.055986,15.552
1.386427,-0.051729,15.584
1.370624,-0.047474,15.616
1.354825,-0.043224,15.648
1.339026,-0.038978,15.68
1.32323,-0.034735,15.712
1.307434,-0.030495,15.744
1.291638,-0.026259,15.776
1.275843,-0.022027,15.808
1.260048,-0.017795,15.84
1.244254,-0.013562,15.872
1.228461,-0.009327,15.904
1.212669,-0.005093,15.936
1.196877,-0.000857,15.968
1.181086,0.00338,16
1.165295,0.007618,16.032
1.149505,0.011857,16.064
1.133715,0.016097,16.096
1.117925,0.020337,16.128
1.102135,0.024576,16.16
1.086345,0.028815,16.192
1.070555,0.033053,16.224
1.054765,0.037291,16.256
1.038975,0.041529,16.288
1.023185,0.045766,16.32
1.007394,0.050004,16.352
0.991604,0.054241,16.384
0.975814,0.058479,16.416
0.960024,0.062716,16.448
0.944234,0.066954,16.48
0.928444,0.071191,16.512
0.912654,0.075428,16.544
0.896863,0.079665,16.576
0.881073,0.083902,16.608
0.865283,0.088139,16.64
0.849493,0.092376,16.672
0.833702,0.096613,16.704
0.817912,0.100849,16.736
0.802122,0.105086,16.768
0.786331,0.109322,16.8
0.770541,0.113559,16.832
0.75475,0.117795,16.864
0.73896,0.122031,16.896
0.72317,0.126268,16.928
0.707379,0.130504,16.96
0.691589,0.13474,16.992
0.675798,0.138976,17.024
0.660008,0.143212,17.056
0.644217,0.147448,17.088
0.628427,0.151684,17.12
0.612636,0.15592,17.152
0.596846,0.160156,17.184
0.581055,0.164391,17.216
0.565265,0.168627,17.248
0.549474,0.172863,17.28
0.533683,0.177099,17.312
0.517893,0.181334,17.344
0.502102,0.18557,17.376
0.486312,0.189805,17.408
0.470521,0.194041,17.44
0.45473,0.198277,17.472
0.43894,0.202512,17.504
0.423149,0.206747,17.536
0.407358,0.210983,17.568
0.391568,0.215218,17.6
0.375777,0.219454,17.632
0.359986,0.223689,17.664
0.344196,0.227924,17.696
0.328405,0.23216,17.728
0.312614,0.236395,17.76
0.296824,0.24063,17.792
0.281033,0.244865,17.824
0.265242,0.2491,17.856
0.249452,0.253335,17.888
0.233661,0.25757,17.92
0.21787,0.261806,17.952
0.202079,0.266041,17.984
0.186289,0.270276,18.016
0.170498,0.27451,18.048
0.154707,0.278745,18.08
0.138916,0.28298,18.112
0.123125,0.287215,18.144
0.107335,0.29145,18.176
0.091544,0.295685,18.208
0.075753,0.299919,18.24
0.059962,0.304154,18.272
0.044171,0.308389,18.304
0.02838,0.312624,18.336
0.01259,0.316858,18.368
-0.003201,0.321093,18.4
-0.018992,0.325327,18.432
-0.034783,0.329562,18.464
-0.050574,0.333797,18.496
-0.066365,0.338031,18.528
-0.082156,0.342265,18.56
-0.097947,0.3465,18.592
-0.113738,0.350734,18.624
-0.129528,0.354969,18.656
-0.145319,0.359203,18.688
-0.16111,0.363437,18.72
-0.176901,0.367672,18.752
-0.192692,0.371906,18.784
-0.208483,0.37614,18.816
-0.224274,0.380374,18.848
-0.240065,0.384608,18.88
-0.255856,0.388842,18.912
-0.271647,0.393077,18.944
-0.287438,0.397311,18.976
-0.303229,0.401545,19.008
-0.309047,0.403104,19.04
-0.313811,0.404381,19.072
-0.31763,0.405405,19.104
-0.320568,0.406192,19.136
-0.32267,0.406755,19.168
-0.323973,0.407104,19.2
-0.324496,0.407244,19.232
-0.324246,0.407177,19.264
-0.323219,0.406901,19.296
-0.321394,0.406412,19.328
-0.318737,0.405699,19.36
-0.315199,0.404751,19.392
-0.310712,0.403548,19.424
-0.305189,0.402067,19.456
-0.298519,0.400278,19.488
-0.294017,0.40047,19.52
-0.294319,0.400603,19.552
-0.294751,0.400728,19.584
-0.295132,0.400833,19.616
-0.295442,0.400918,19.648
-0.295689,0.400986,19.68
-0.295885,0.40104,19.712
-0.296041,0.401083,19.744
-0.296164,0.401117,19.776
-0.296262,0.401144,19.808
-0.29634,0.401166,19.84
-0.296402,0.401183,19.872
-0.296451,0.401196,19.904
-0.29649,0.401207,19.936
-0.29652,0.401215,19.968
-0.296545,0.401222,20
-0.296564,0.401227,20.032
-0.29658,0.401232,20.064
-0.296592,0.401235,20.096
-0.296602,0.401238,20.128
-0.296609,0.40124,20.16
-0.296615,0.401241,20.192
-0.29662,0.401243,20.224
-0.296624,0.401244,20.256
-0.296627,0.401245,20.288
-0.29663,0.401245,20.32
-0.296632,0.401246,20.352
-0.296633,0.401246,20.384
-0.296634,0.401247,20.416
-0.296635,0.401247,20.448
-0.296636,0.401247,20.48
-0.296637,0.401247,20.512
-0.296637,0.401247,20.544
-0.296638,0.401247,20.576
-0.296638,0.401248,20.608
-0.296638,0.401248,20.64
-0.296638,0.401248,20.672
-0.296638,0.401248,20.704
-0.296639,0.401248,20.736
-0.296639,0.401248,20.768
-0.296639,0.401248,20.8
-0.296639,0.401248,20.832
-0.296639,0.401248,20.864
-0.296639,0.401248,20.896
-0.296639,0.401248,20.928
-0.296639,0.401248,20.96
-0.296639,0.401248,20.992
-0.296639,0.401248,21.024
-0.296639,0.401248,21.056
-0.296639,0.401248,21.088
-0.296639,0.401248,21.12
-0.296639,0.401248,21.152
-0.296639,0.401248,21.184
-0.296639,0.401248,21.216
-0.296639,0.401248,21.248
-0.296639,0.401248,21.28
-0.296639,0.401248,21.312
-0.296639,0.401248,21.344
-0.296639,0.401248,21.376
-0.296639,0.401248,21.408
-0.296639,0.401248,21.44
-0.296639,0.401248,21.472
-0.296639,0.401248,21.504
-0.296639,0.401248,21.536
-0.296639,0.401248,21.568
-0.296639,0.401248,21.6
-0.296639,0.401248,21.632
-0.296639,0.401248,21.664
-0.296639,0.401248,21.696
-0.296639,0.401248,21.728
-0.296639,0.401248,21.76
-0.296639,0.401248,21.792
-0.296639,0.401248,21.824
-0.296639,0.401248,21.856
-0.296639,0.401248,21.888
-0.296639,0.401248,21.92
-0.296639,0.401248,21.952
-0.296639,0.401248,21.984
-0.296639,0.401248,22.016
-0.296639,0.401248,22.048
-0.296639,0.401248,22.08
-0.296639,0.401248,22.112
-0.296639,0.401248,22.144
-0.296639,0.401248,22.176
-0.296639,0.401248,22.208
-0.296639,0.401248,22.24
-0.296639,0.401248,22.272
-0.296639,0.401248,22.304
-0.296639,0.401248,22.336
-0.296639,0.401248,22.368
-0.296639,0.401248,22.4
-0.296639,0.401248,22.432
-0.296639,0.401248,22.464
-0.296639,0.401248,22.496
-0.296639,0.401248,22.528
-0.296639,0.401248,22.56
-0.296639,0.401248,22.592
-0.296639,0.401248,22.624
-0.296639,0.401248,22.656
-0.296639,0.401248,22.688
-0.296639,0.401248,22.72
-0.296639,0.401248,22.752
-0.296639,0.401248,22.784
-0.296639,0.401248,22.816
-0.296639,0.401248,22.848
-0.296639,0.401248,22.88
-0.296639,0.401248,22.912
-0.296639,0.401248,22.944
-0.296639,0.401248,22.976
-0.296639,0.401248,23.008
-0.296639,0.401248,23.04
-0.296639,0.401248,23.072
